Customer ID,Last Used Platform,Is Blocked,Created At,Language,Outstanding Amount,Loyalty Points,Number of employees
4064435,WEB,0,2021-08-06 13:12:07+00:00,en,0,3,3.0
4064520,WEB,0,2021-08-06 13:28:12+00:00,en,0,384,2.0
4064561,WEB,0,2021-08-06 13:33:54+00:00,en,0,3,1.0
4064592,WEB,0,2021-08-06 13:39:18+00:00,en,0,3,2.0
4064634,WEB,0,2021-08-06 13:45:35+00:00,en,0,3,3.0
4064685,WEB,0,2021-08-06 13:54:10+00:00,en,0,3,1.0
4064730,WEB,0,2021-08-06 14:02:06+00:00,en,0,12,2.0
4064862,WEB,0,2021-08-06 14:24:49+00:00,en,0,534,5.0
4065007,WEB,0,2021-08-06 14:52:33+00:00,en,0,22,3.0
4065081,WEB,0,2021-08-06 15:03:46+00:00,en,0,44,2.0
4065160,WEB,0,2021-08-06 15:19:29+00:00,en,0,3,2.0
4065223,WEB,0,2021-08-06 15:33:37+00:00,en,0,3,3.0
4065231,WEB,0,2021-08-06 15:34:47+00:00,en,0,3,2.0
4065246,WEB,0,2021-08-06 15:38:30+00:00,en,0,4,5.0
4065343,WEB,0,2021-08-06 16:00:28+00:00,en,0,3,3.0
4065457,WEB,0,2021-08-06 16:22:37+00:00,en,0,14,2.0
4065521,WEB,0,2021-08-06 16:33:31+00:00,en,0,11,3.0
4065596,WEB,0,2021-08-06 16:48:29+00:00,en,0,17,2.0
4065684,WEB,1,2021-08-06 17:07:11+00:00,en,0,6091,12.0
4065934,WEB,0,2021-08-06 17:59:44+00:00,en,0,4,2.0
4065953,WEB,0,2021-08-06 18:04:19+00:00,en,0,367,3.0
4066023,WEB,0,2021-08-06 18:23:33+00:00,en,0,0,2.0
4066454,WEB,0,2021-08-06 20:16:22+00:00,en,0,0,2.0
4067536,WEB,0,2021-08-07 03:57:54+00:00,en,0,21,2.0
4068060,WEB,0,2021-08-07 06:50:31+00:00,en,0,14,2.0
4068066,WEB,0,2021-08-07 06:52:17+00:00,en,0,0,2.0
4068153,WEB,0,2021-08-07 07:12:06+00:00,en,0,3,2.0
4068271,WEB,0,2021-08-07 07:36:48+00:00,en,0,3,2.0
4068322,WEB,0,2021-08-07 07:47:05+00:00,en,0,6,2.0
4068336,WEB,0,2021-08-07 07:49:59+00:00,en,0,3,2.0
4068374,WEB,0,2021-08-07 07:58:56+00:00,en,0,11,2.0
4068403,WEB,0,2021-08-07 08:05:10+00:00,en,0,3,2.0
4068425,WEB,0,2021-08-07 08:10:31+00:00,en,0,10,3.0
4068443,WEB,0,2021-08-07 08:14:04+00:00,en,0,0,2.0
4068444,WEB,0,2021-08-07 08:14:16+00:00,en,0,3,1.0
4068556,WEB,0,2021-08-07 08:33:25+00:00,en,0,0,2.0
4068619,WEB,0,2021-08-07 08:46:51+00:00,en,0,0,2.0
4068640,WEB,0,2021-08-07 08:50:40+00:00,en,0,26,2.0
4068644,WEB,0,2021-08-07 08:51:06+00:00,en,0,7,3.0
4068660,WEB,0,2021-08-07 08:53:34+00:00,en,0,18,2.0
4068699,WEB,0,2021-08-07 09:01:43+00:00,en,0,30,2.0
4068721,WEB,0,2021-08-07 09:06:33+00:00,en,0,7,4.0
4068745,WEB,0,2021-08-07 09:12:28+00:00,en,0,0,2.0
4068761,WEB,0,2021-08-07 09:15:17+00:00,en,0,2451,3.0
4068816,WEB,0,2021-08-07 09:25:19+00:00,en,0,0,3.0
4068832,WEB,0,2021-08-07 09:28:14+00:00,en,0,0,2.0
4068856,WEB,0,2021-08-07 09:32:17+00:00,en,0,21,2.0
4068864,WEB,0,2021-08-07 09:33:18+00:00,en,0,7,3.0
4068869,WEB,0,2021-08-07 09:34:17+00:00,en,0,107,1.0
4068893,WEB,0,2021-08-07 09:39:34+00:00,en,0,26,2.0
4068977,WEB,0,2021-08-07 09:58:36+00:00,en,0,36,2.0
4069073,WEB,0,2021-08-07 10:17:50+00:00,en,0,21,3.0
4069092,WEB,0,2021-08-07 10:21:47+00:00,en,0,408,5.0
4069112,WEB,0,2021-08-07 10:25:39+00:00,en,0,8,2.0
4069140,WEB,0,2021-08-07 10:31:05+00:00,en,0,3,3.0
4069172,WEB,0,2021-08-07 10:37:23+00:00,en,0,0,2.0
4069212,WEB,0,2021-08-07 10:44:09+00:00,en,0,30,3.0
4069224,WEB,1,2021-08-07 10:46:49+00:00,en,0,0,5.0
4069245,WEB,0,2021-08-07 10:51:49+00:00,en,0,6,2.0
4069313,WEB,0,2021-08-07 11:05:21+00:00,en,0,10,2.0
4069443,WEB,0,2021-08-07 11:29:59+00:00,en,0,3,2.0
4069491,WEB,0,2021-08-07 11:39:03+00:00,en,0,18,5.0
4069565,WEB,0,2021-08-07 11:53:46+00:00,en,0,0,3.0
4069596,WEB,0,2021-08-07 12:01:35+00:00,en,0,0,1.0
4069656,WEB,0,2021-08-07 12:13:38+00:00,en,0,92,3.0
4069887,WEB,0,2021-08-07 13:01:47+00:00,en,0,0,2.0
4069936,WEB,0,2021-08-07 13:09:52+00:00,en,0,0,2.0
4069961,WEB,0,2021-08-07 13:14:15+00:00,en,0,0,2.0
4070286,WEB,0,2021-08-07 14:00:27+00:00,en,0,3,3.0
4070317,WEB,0,2021-08-07 14:04:23+00:00,en,0,0,2.0
4070424,WEB,0,2021-08-07 14:20:09+00:00,en,0,2,3.0
4070439,WEB,0,2021-08-07 14:23:01+00:00,en,0,42,5.0
4070623,WEB,0,2021-08-07 14:54:12+00:00,en,0,20,2.0
4070653,WEB,0,2021-08-07 15:00:02+00:00,en,0,3,2.0
4070784,WEB,0,2021-08-07 15:21:17+00:00,en,0,3,1.0
4070821,WEB,0,2021-08-07 15:29:33+00:00,en,0,201,2.0
4070946,WEB,0,2021-08-07 15:54:36+00:00,en,0,0,2.0
4070952,WEB,0,2021-08-07 15:55:36+00:00,en,0,17,3.0
4070988,WEB,0,2021-08-07 16:03:25+00:00,en,0,94,3.0
4071050,WEB,0,2021-08-07 16:16:29+00:00,en,0,3,2.0
4071116,WEB,0,2021-08-07 16:31:20+00:00,en,0,0,2.0
4071371,WEB,0,2021-08-07 17:27:30+00:00,en,0,277,8.0
4071602,WEB,0,2021-08-07 18:19:54+00:00,en,0,4,2.0
4071751,WEB,0,2021-08-07 18:54:58+00:00,en,0,7,3.0
4074570,WEB,0,2021-08-08 10:11:08+00:00,en,0,3,2.0
4075205,WEB,0,2021-08-08 12:35:32+00:00,en,0,81,1.0
4075246,WEB,0,2021-08-08 12:45:08+00:00,en,0,3,2.0
4075269,WEB,0,2021-08-08 12:49:07+00:00,en,0,5,2.0
4075390,WEB,0,2021-08-08 13:12:26+00:00,en,0,3,2.0
4075536,WEB,0,2021-08-08 13:35:39+00:00,en,0,0,2.0
4075552,WEB,0,2021-08-08 13:38:22+00:00,en,0,45,1.0
4075575,WEB,0,2021-08-08 13:41:56+00:00,en,0,41,3.0
4075626,WEB,0,2021-08-08 13:50:43+00:00,en,0,38,2.0
4075669,WEB,0,2021-08-08 13:57:44+00:00,en,0,2,2.0
4075934,WEB,0,2021-08-08 14:47:49+00:00,en,0,24,3.0
4076207,WEB,0,2021-08-08 15:48:31+00:00,en,0,3,2.0
4076361,WEB,0,2021-08-08 16:24:25+00:00,en,0,0,3.0
4076379,WEB,0,2021-08-08 16:27:11+00:00,en,0,3,2.0
4076505,WEB,0,2021-08-08 16:58:07+00:00,en,0,23,2.0
4076599,WEB,0,2021-08-08 17:17:55+00:00,en,0,37,3.0
4076637,WEB,0,2021-08-08 17:25:11+00:00,en,0,5,3.0
4078201,WEB,0,2021-08-09 03:28:18+00:00,en,0,0,2.0
4078220,WEB,1,2021-08-09 03:39:55+00:00,en,0,74,3.0
4078281,WEB,0,2021-08-09 04:11:14+00:00,en,0,3,2.0
4078517,WEB,0,2021-08-09 05:54:36+00:00,en,0,3,3.0
4078847,WEB,0,2021-08-09 07:34:22+00:00,en,0,43,2.0
4079067,WEB,0,2021-08-09 08:30:48+00:00,en,0,3,2.0
4079598,WEB,0,2021-08-09 10:36:57+00:00,en,0,3,3.0
4079901,WEB,0,2021-08-09 11:39:47+00:00,en,0,114,2.0
4079950,WEB,0,2021-08-09 11:48:05+00:00,en,0,240,2.0
4079970,WEB,0,2021-08-09 11:51:44+00:00,en,0,6,2.0
4080027,WEB,0,2021-08-09 12:02:51+00:00,en,0,16,2.0
4080327,WEB,0,2021-08-09 13:01:17+00:00,en,0,3,2.0
4080332,WEB,1,2021-08-09 13:02:44+00:00,en,0,185,9.0
4080557,WEB,0,2021-08-09 13:49:26+00:00,en,0,35,2.0
4080889,WEB,0,2021-08-09 14:52:32+00:00,en,0,21,2.0
4080930,WEB,0,2021-08-09 15:02:13+00:00,en,0,321,2.0
4080932,WEB,0,2021-08-09 15:02:48+00:00,en,0,0,4.0
4080949,WEB,0,2021-08-09 15:06:56+00:00,en,0,3,1.0
4080965,WEB,0,2021-08-09 15:11:37+00:00,en,0,0,2.0
4081023,WEB,0,2021-08-09 15:22:22+00:00,en,0,165,3.0
4081213,WEB,0,2021-08-09 16:03:01+00:00,en,0,48,2.0
4081287,WEB,0,2021-08-09 16:17:41+00:00,en,0,26,3.0
4081343,WEB,0,2021-08-09 16:31:42+00:00,en,0,3,2.0
4081386,WEB,0,2021-08-09 16:39:49+00:00,en,0,29,3.0
4081418,WEB,0,2021-08-09 16:47:03+00:00,en,0,3,2.0
4081458,WEB,0,2021-08-09 16:55:18+00:00,en,0,4,3.0
4081467,WEB,0,2021-08-09 16:57:17+00:00,en,0,7,3.0
4081562,WEB,0,2021-08-09 17:16:02+00:00,en,0,3,3.0
4081939,WEB,0,2021-08-09 18:48:15+00:00,en,0,2,1.0
4083080,WEB,0,2021-08-10 04:06:00+00:00,en,0,88,2.0
4083437,WEB,0,2021-08-10 06:24:38+00:00,en,0,0,2.0
4083442,WEB,0,2021-08-10 06:25:47+00:00,en,0,0,2.0
4083469,WEB,0,2021-08-10 06:35:30+00:00,en,0,0,2.0
4083476,WEB,0,2021-08-10 06:38:19+00:00,en,0,2,2.0
4083504,WEB,0,2021-08-10 06:43:51+00:00,en,0,90,2.0
4083520,WEB,0,2021-08-10 06:46:53+00:00,en,0,21,3.0
4083573,WEB,0,2021-08-10 06:59:04+00:00,en,0,3,2.0
4083605,WEB,0,2021-08-10 07:08:07+00:00,en,0,0,2.0
4083641,WEB,0,2021-08-10 07:16:24+00:00,en,0,0,1.0
4083646,WEB,0,2021-08-10 07:17:16+00:00,en,0,0,2.0
4083681,WEB,0,2021-08-10 07:23:24+00:00,en,0,3,2.0
4083749,WEB,0,2021-08-10 07:40:20+00:00,en,0,152,2.0
4083751,WEB,0,2021-08-10 07:40:33+00:00,en,0,0,2.0
4083758,WEB,0,2021-08-10 07:41:51+00:00,en,0,0,3.0
4083767,WEB,0,2021-08-10 07:44:58+00:00,en,0,6,2.0
4083770,WEB,0,2021-08-10 07:45:21+00:00,en,0,192,3.0
4083808,WEB,0,2021-08-10 07:52:31+00:00,en,0,69,6.0
4083846,WEB,0,2021-08-10 08:00:46+00:00,en,0,3,2.0
4083880,WEB,0,2021-08-10 08:07:32+00:00,en,0,395,5.0
4083949,WEB,0,2021-08-10 08:24:49+00:00,en,0,63,7.0
4083981,WEB,0,2021-08-10 08:31:00+00:00,en,0,0,3.0
4083988,WEB,0,2021-08-10 08:31:44+00:00,en,0,50,2.0
4084019,WEB,0,2021-08-10 08:40:18+00:00,en,0,0,2.0
4084023,WEB,0,2021-08-10 08:42:02+00:00,en,0,27,3.0
4084031,WEB,0,2021-08-10 08:43:55+00:00,en,0,232,20.0
4084048,WEB,0,2021-08-10 08:47:27+00:00,en,0,3,1.0
4084094,WEB,0,2021-08-10 08:57:58+00:00,en,0,34,2.0
4084133,WEB,0,2021-08-10 09:05:47+00:00,en,0,70,3.0
4084146,WEB,0,2021-08-10 09:07:42+00:00,en,0,0,3.0
4084195,WEB,0,2021-08-10 09:19:25+00:00,en,0,6,4.0
4084215,WEB,0,2021-08-10 09:23:29+00:00,en,0,0,3.0
4084279,WEB,0,2021-08-10 09:35:48+00:00,en,0,0,1.0
4084282,WEB,0,2021-08-10 09:35:56+00:00,en,0,45,3.0
4084322,WEB,0,2021-08-10 09:48:03+00:00,en,0,3,1.0
4084326,WEB,0,2021-08-10 09:49:08+00:00,en,0,3,2.0
4084388,WEB,0,2021-08-10 10:06:35+00:00,en,0,3,2.0
4084403,WEB,0,2021-08-10 10:10:17+00:00,en,0,3,2.0
4084477,WEB,0,2021-08-10 10:25:43+00:00,en,0,3,2.0
4084527,WEB,0,2021-08-10 10:36:17+00:00,en,0,39,5.0
4084646,WEB,0,2021-08-10 11:04:53+00:00,en,0,32,3.0
4084647,WEB,0,2021-08-10 11:05:04+00:00,en,0,32,3.0
4084667,WEB,0,2021-08-10 11:08:47+00:00,en,0,6,5.0
4084730,WEB,0,2021-08-10 11:21:13+00:00,en,0,13,2.0
4084849,WEB,0,2021-08-10 11:47:53+00:00,en,0,3,5.0
4084939,WEB,0,2021-08-10 12:07:48+00:00,en,0,3,2.0
4085007,WEB,0,2021-08-10 12:21:49+00:00,en,0,12,2.0
4085459,WEB,0,2021-08-10 13:51:35+00:00,en,0,0,2.0
4085471,WEB,0,2021-08-10 13:53:59+00:00,en,0,80,5.0
4085659,WEB,0,2021-08-10 14:29:34+00:00,en,0,3,2.0
4085678,WEB,0,2021-08-10 14:33:39+00:00,en,0,3,3.0
4085822,WEB,0,2021-08-10 14:58:09+00:00,en,0,0,2.0
4085939,WEB,0,2021-08-10 15:17:27+00:00,en,0,41,7.0
4086008,WEB,0,2021-08-10 15:30:08+00:00,en,0,31,3.0
4086042,WEB,0,2021-08-10 15:35:03+00:00,en,0,3,4.0
4086265,WEB,0,2021-08-10 16:18:34+00:00,en,0,5,2.0
4086325,WEB,0,2021-08-10 16:29:53+00:00,en,0,3,2.0
4086564,WEB,0,2021-08-10 17:22:26+00:00,en,0,16,2.0
4086838,WEB,0,2021-08-10 18:28:31+00:00,en,0,3,5.0
4088374,WEB,0,2021-08-11 05:57:49+00:00,en,0,6,2.0
4088409,WEB,0,2021-08-11 06:10:04+00:00,en,0,0,7.0
4088589,WEB,0,2021-08-11 07:02:49+00:00,en,0,3,2.0
4088604,WEB,0,2021-08-11 07:06:05+00:00,en,0,9,2.0
4088609,WEB,0,2021-08-11 07:07:14+00:00,en,0,0,1.0
4088644,WEB,0,2021-08-11 07:13:22+00:00,en,0,169,2.0
4088684,WEB,0,2021-08-11 07:20:18+00:00,en,0,3,2.0
4088740,WEB,0,2021-08-11 07:32:52+00:00,en,0,0,3.0
4088745,WEB,0,2021-08-11 07:33:31+00:00,en,0,164,1.0
4088753,WEB,0,2021-08-11 07:36:15+00:00,en,0,3,2.0
4088783,WEB,0,2021-08-11 07:45:25+00:00,en,0,11,5.0
4088807,WEB,0,2021-08-11 07:51:13+00:00,en,0,9,3.0
4088830,WEB,0,2021-08-11 07:55:55+00:00,en,0,3,2.0
4088880,WEB,0,2021-08-11 08:05:36+00:00,en,0,87,2.0
4089022,WEB,0,2021-08-11 08:38:02+00:00,en,0,3,1.0
4089078,WEB,0,2021-08-11 08:51:42+00:00,en,0,0,3.0
4089106,WEB,0,2021-08-11 08:59:01+00:00,en,0,0,2.0
4089162,WEB,0,2021-08-11 09:11:43+00:00,en,0,0,4.0
4089233,WEB,0,2021-08-11 09:26:57+00:00,en,0,86,2.0
4089241,WEB,0,2021-08-11 09:28:04+00:00,en,0,3,2.0
4089259,WEB,0,2021-08-11 09:32:14+00:00,en,0,3,2.0
4089286,WEB,0,2021-08-11 09:37:16+00:00,en,0,0,3.0
4089363,WEB,0,2021-08-11 09:54:53+00:00,en,0,3,1.0
4089414,WEB,0,2021-08-11 10:05:33+00:00,en,0,42,1.0
4089454,WEB,0,2021-08-11 10:12:27+00:00,en,0,3,2.0
4089468,WEB,0,2021-08-11 10:15:04+00:00,en,0,3,2.0
4089469,WEB,0,2021-08-11 10:15:11+00:00,en,0,3,2.0
4089476,WEB,0,2021-08-11 10:16:24+00:00,en,0,3,1.0
4089546,WEB,0,2021-08-11 10:30:26+00:00,en,0,3,1.0
4089601,WEB,0,2021-08-11 10:42:51+00:00,en,0,3,3.0
4089614,WEB,0,2021-08-11 10:46:50+00:00,en,0,43,3.0
4089636,WEB,0,2021-08-11 10:51:22+00:00,en,0,6,2.0
4089685,WEB,0,2021-08-11 11:00:10+00:00,en,0,452,1.0
4089706,WEB,0,2021-08-11 11:05:07+00:00,en,0,3,2.0
4089727,WEB,0,2021-08-11 11:09:48+00:00,en,0,0,2.0
4089767,WEB,0,2021-08-11 11:17:21+00:00,en,0,0,1.0
4089787,WEB,0,2021-08-11 11:21:16+00:00,en,0,189,1.0
4089850,WEB,0,2021-08-11 11:31:33+00:00,en,0,43,2.0
4089875,WEB,0,2021-08-11 11:36:40+00:00,en,0,0,2.0
4089945,WEB,0,2021-08-11 11:45:14+00:00,en,0,3,3.0
4089962,WEB,0,2021-08-11 11:49:04+00:00,en,0,33,1.0
4089980,WEB,0,2021-08-11 11:52:57+00:00,en,0,124,1.0
4090023,WEB,0,2021-08-11 12:03:11+00:00,en,0,3,2.0
4090039,WEB,0,2021-08-11 12:05:31+00:00,en,0,197,3.0
4090048,WEB,0,2021-08-11 12:08:04+00:00,en,0,3,3.0
4090079,WEB,1,2021-08-11 12:14:12+00:00,en,0,831,2.0
4090098,WEB,0,2021-08-11 12:17:28+00:00,en,0,3,3.0
4090102,WEB,0,2021-08-11 12:18:18+00:00,en,0,0,2.0
4090146,WEB,0,2021-08-11 12:27:02+00:00,en,0,3,2.0
4090260,WEB,0,2021-08-11 12:50:30+00:00,en,0,3,3.0
4090322,WEB,0,2021-08-11 13:01:37+00:00,en,0,0,2.0
4090431,WEB,0,2021-08-11 13:20:57+00:00,en,0,3,2.0
4090485,WEB,0,2021-08-11 13:32:12+00:00,en,0,1105,2.0
4090526,WEB,0,2021-08-11 13:40:09+00:00,en,0,52,2.0
4090850,WEB,0,2021-08-11 14:39:47+00:00,en,0,81,3.0
4090870,WEB,0,2021-08-11 14:44:15+00:00,en,0,0,2.0
4091344,WEB,0,2021-08-11 16:16:18+00:00,en,0,0,2.0
4091429,WEB,0,2021-08-11 16:36:43+00:00,en,0,3,2.0
4091476,WEB,0,2021-08-11 16:45:52+00:00,en,0,3,2.0
4091484,WEB,0,2021-08-11 16:47:12+00:00,en,0,3,2.0
4091514,WEB,0,2021-08-11 16:55:28+00:00,en,0,3,2.0
4092145,WEB,0,2021-08-11 18:58:49+00:00,en,0,3,2.0
4093944,WEB,0,2021-08-12 05:52:32+00:00,en,0,3,2.0
4094074,WEB,0,2021-08-12 06:34:58+00:00,en,0,42,1.0
4094091,WEB,0,2021-08-12 06:39:04+00:00,en,0,0,3.0
4094147,WEB,0,2021-08-12 06:51:01+00:00,en,0,3,1.0
4094174,WEB,0,2021-08-12 06:56:27+00:00,en,0,551,1.0
4094236,WEB,0,2021-08-12 07:09:57+00:00,en,0,3,3.0
4094276,WEB,0,2021-08-12 07:19:10+00:00,en,0,0,2.0
4094343,WEB,0,2021-08-12 07:30:31+00:00,en,0,0,3.0
4094422,WEB,0,2021-08-12 07:45:34+00:00,en,0,0,2.0
4094435,WEB,0,2021-08-12 07:47:34+00:00,en,0,3,3.0
4094437,WEB,0,2021-08-12 07:48:27+00:00,en,0,3,2.0
4094448,WEB,0,2021-08-12 07:51:49+00:00,en,0,21,2.0
4094450,WEB,0,2021-08-12 07:52:12+00:00,en,0,3,2.0
4094466,WEB,0,2021-08-12 07:55:04+00:00,en,0,455,3.0
4094625,WEB,0,2021-08-12 08:26:56+00:00,en,0,0,6.0
4094640,WEB,0,2021-08-12 08:30:21+00:00,en,0,0,1.0
4094740,WEB,0,2021-08-12 08:51:12+00:00,en,0,83,3.0
4094853,WEB,0,2021-08-12 09:15:07+00:00,en,0,3,2.0
4094859,WEB,0,2021-08-12 09:16:12+00:00,en,0,3,2.0
4094863,WEB,0,2021-08-12 09:17:21+00:00,en,0,3,3.0
4094917,WEB,0,2021-08-12 09:27:39+00:00,en,0,3,3.0
4095047,WEB,0,2021-08-12 09:53:21+00:00,en,0,0,3.0
4095104,WEB,0,2021-08-12 10:05:16+00:00,en,0,44,1.0
4095105,WEB,0,2021-08-12 10:05:32+00:00,en,0,3,3.0
4095122,WEB,0,2021-08-12 10:09:29+00:00,en,0,3,2.0
4095171,WEB,0,2021-08-12 10:20:08+00:00,en,0,43,2.0
4095197,WEB,0,2021-08-12 10:25:39+00:00,en,0,28,6.0
4095299,WEB,0,2021-08-12 10:43:42+00:00,en,0,74,3.0
4095424,WEB,0,2021-08-12 11:03:21+00:00,en,0,0,3.0
4095456,WEB,0,2021-08-12 11:08:45+00:00,en,0,0,2.0
4095499,WEB,0,2021-08-12 11:15:00+00:00,en,0,3,3.0
4095555,WEB,0,2021-08-12 11:23:20+00:00,en,0,3,2.0
4095580,WEB,0,2021-08-12 11:27:13+00:00,en,0,3,1.0
4095625,WEB,0,2021-08-12 11:35:05+00:00,en,0,0,707872290.0
4095635,WEB,0,2021-08-12 11:36:43+00:00,en,0,3,3.0
4095654,WEB,0,2021-08-12 11:41:03+00:00,en,0,0,3.0
4095724,WEB,0,2021-08-12 11:53:27+00:00,en,0,0,2.0
4095908,WEB,0,2021-08-12 12:26:05+00:00,en,0,22,1.0
4095976,WEB,1,2021-08-12 12:38:14+00:00,en,0,0,2.0
4096065,WEB,1,2021-08-12 12:53:05+00:00,en,0,74,3.0
4096132,WEB,1,2021-08-12 13:04:26+00:00,en,0,28,3.0
4096193,WEB,0,2021-08-12 13:16:46+00:00,en,0,3,2.0
4096264,WEB,0,2021-08-12 13:29:11+00:00,en,0,2,2.0
4096335,WEB,0,2021-08-12 13:41:44+00:00,en,0,3,2.0
4096443,WEB,0,2021-08-12 14:00:44+00:00,en,0,6,8.0
4096509,WEB,0,2021-08-12 14:13:25+00:00,en,0,3,3.0
4096649,WEB,0,2021-08-12 14:32:04+00:00,en,0,9,3.0
4096654,WEB,0,2021-08-12 14:32:53+00:00,en,0,3,3.0
4096799,WEB,0,2021-08-12 14:51:54+00:00,en,0,43,2.0
4096877,WEB,0,2021-08-12 15:04:38+00:00,en,0,3,2.0
4096919,WEB,0,2021-08-12 15:11:54+00:00,en,0,3,3.0
4096932,WEB,0,2021-08-12 15:13:24+00:00,en,0,18,1.0
4096969,WEB,0,2021-08-12 15:20:20+00:00,en,0,3,2.0
4097017,WEB,0,2021-08-12 15:27:56+00:00,en,0,3,2.0
4097067,WEB,0,2021-08-12 15:37:48+00:00,en,0,8855,3.0
4097076,WEB,0,2021-08-12 15:38:58+00:00,en,0,0,2.0
4097321,WEB,0,2021-08-12 16:23:35+00:00,en,0,34,3.0
4097329,WEB,0,2021-08-12 16:24:41+00:00,en,0,107,3.0
4097402,WEB,0,2021-08-12 16:37:48+00:00,en,0,5,3.0
4097408,WEB,0,2021-08-12 16:38:22+00:00,en,0,3,3.0
4097444,WEB,0,2021-08-12 16:44:31+00:00,en,0,3,2.0
4097460,WEB,0,2021-08-12 16:47:33+00:00,en,0,458,6.0
4097495,WEB,0,2021-08-12 16:54:41+00:00,en,0,42,1.0
4097561,WEB,0,2021-08-12 17:06:52+00:00,en,0,0,2.0
4097583,WEB,0,2021-08-12 17:11:36+00:00,en,0,65,3.0
4097605,WEB,0,2021-08-12 17:17:46+00:00,en,0,3,2.0
4097615,WEB,0,2021-08-12 17:20:04+00:00,en,0,162,4.0
4097850,WEB,0,2021-08-12 18:07:35+00:00,en,0,3,3.0
4097981,WEB,0,2021-08-12 18:40:41+00:00,en,0,3,2.0
4098115,WEB,0,2021-08-12 19:16:50+00:00,en,0,0,4.0
4098305,WEB,0,2021-08-12 20:16:07+00:00,en,0,4,3.0
4099336,WEB,0,2021-08-13 03:18:13+00:00,en,0,0,2.0
4099664,WEB,0,2021-08-13 05:45:22+00:00,en,0,3,2.0
4100046,WEB,0,2021-08-13 07:25:44+00:00,en,0,3,2.0
4100050,WEB,0,2021-08-13 07:26:08+00:00,en,0,52,3.0
4100067,WEB,0,2021-08-13 07:30:27+00:00,en,0,0,3.0
4100074,WEB,0,2021-08-13 07:31:30+00:00,en,0,77,3.0
4100203,WEB,0,2021-08-13 07:59:54+00:00,en,0,24,3.0
4100243,WEB,0,2021-08-13 08:09:25+00:00,en,0,11,3.0
4100257,WEB,0,2021-08-13 08:14:22+00:00,en,0,2,2.0
4100267,WEB,0,2021-08-13 08:16:46+00:00,en,0,19,1.0
4100273,WEB,0,2021-08-13 08:18:07+00:00,en,0,72,1.0
4100332,WEB,0,2021-08-13 08:31:15+00:00,en,0,0,2.0
4100337,WEB,0,2021-08-13 08:32:22+00:00,en,0,3,3.0
4100516,WEB,0,2021-08-13 09:05:51+00:00,en,0,42,3.0
4100528,WEB,0,2021-08-13 09:07:43+00:00,en,0,0,2.0
4100686,WEB,0,2021-08-13 09:39:57+00:00,en,0,3,3.0
4100725,WEB,0,2021-08-13 09:47:44+00:00,en,0,82,3.0
4100741,WEB,0,2021-08-13 09:52:04+00:00,en,0,0,3.0
4100764,WEB,0,2021-08-13 09:56:28+00:00,en,0,5,3.0
4100782,WEB,0,2021-08-13 09:58:56+00:00,en,0,3,3.0
4100839,WEB,0,2021-08-13 10:14:23+00:00,en,0,3,3.0
4100867,WEB,0,2021-08-13 10:20:15+00:00,en,0,3,3.0
4101138,WEB,0,2021-08-13 11:09:27+00:00,en,0,0,2.0
4101257,WEB,1,2021-08-13 11:25:15+00:00,en,0,79,3.0
4101385,WEB,1,2021-08-13 11:46:45+00:00,en,0,153,2.0
4101444,WEB,0,2021-08-13 11:55:11+00:00,en,0,0,2.0
4101909,WEB,1,2021-08-13 13:11:23+00:00,en,0,123,15.0
4101994,WEB,0,2021-08-13 13:23:20+00:00,en,0,3,2.0
4102081,WEB,0,2021-08-13 13:36:15+00:00,en,0,4,2.0
4102086,WEB,0,2021-08-13 13:36:56+00:00,en,0,31,1.0
4102600,WEB,0,2021-08-13 14:51:53+00:00,en,0,3,3.0
4102675,WEB,0,2021-08-13 15:03:23+00:00,en,0,3,3.0
4102691,WEB,0,2021-08-13 15:06:03+00:00,en,0,3,2.0
4102731,WEB,0,2021-08-13 15:12:29+00:00,en,0,5,4.0
4102856,WEB,0,2021-08-13 15:30:32+00:00,en,0,3,2.0
4102902,WEB,0,2021-08-13 15:38:26+00:00,en,0,3,2.0
4102941,WEB,0,2021-08-13 15:43:10+00:00,en,0,3,2.0
4102980,WEB,0,2021-08-13 15:48:15+00:00,en,0,183,3.0
4103038,WEB,0,2021-08-13 15:58:49+00:00,en,0,0,2.0
4103143,WEB,0,2021-08-13 16:14:26+00:00,en,0,63,2.0
4103150,WEB,0,2021-08-13 16:15:28+00:00,en,0,202,3.0
4103157,WEB,0,2021-08-13 16:16:37+00:00,en,0,77,2.0
4103200,WEB,0,2021-08-13 16:24:15+00:00,en,0,3,1.0
4103225,WEB,0,2021-08-13 16:28:18+00:00,en,0,61,2.0
4103373,WEB,0,2021-08-13 16:50:25+00:00,en,0,3,2.0
4103489,WEB,0,2021-08-13 17:06:27+00:00,en,0,3,2.0
4103600,WEB,0,2021-08-13 17:23:40+00:00,en,0,3,2.0
4103640,WEB,0,2021-08-13 17:33:30+00:00,en,0,3,2.0
4103703,WEB,0,2021-08-13 17:44:54+00:00,en,0,234,2.0
4103959,WEB,0,2021-08-13 18:37:36+00:00,en,0,0,2.0
4103969,WEB,0,2021-08-13 18:39:11+00:00,en,0,3,2.0
4106180,WEB,0,2021-08-14 07:25:59+00:00,en,0,3,1.0
4106361,WEB,0,2021-08-14 08:06:01+00:00,en,0,3,2.0
4106403,WEB,0,2021-08-14 08:17:40+00:00,en,0,373,2.0
